PropertyID,SquareFeet,Address,BHKNumber,Latitude,Longitude,PriceInLakhs,AgentID
P297,1080.246914,"Satgaon,Guwahati",2,26.157856,91.827348,35,Anonymous_agent
P298,935.0788138,"Tollygunge,Kolkata",3,22.5,88.35,35,Anonymous_agent
P299,550.0207555,"Sector-23 Juinagar,Mumbai",1,19.050992,73.017947,53,Anonymous_agent
P300,6397.725253,"Suraj Kund,Faridabad",5,28.488415,77.285903,360,Anonymous_agent
P301,1150.01465,"Keshav Nagar,Pune",2,27.16726,75.709505,78.5,Anonymous_agent
P302,936.1348034,"Ramanathapuram,Coimbatore",2,10.999392,76.997254,45,Anonymous_agent
P303,1173.020528,"Telephone Nagar,Chennai",2,10.036626,77.482482,84,Anonymous_agent
P304,2541.699762,"Karapakkam,Chennai",4,12.925027,80.235348,160,Anonymous_agent
P305,950.1648245,"Sector-51 Noida,Noida",2,28.535783,77.400502,49,Anonymous_agent
P306,1045.12276,"Suddaguntepalya,C V Raman Nagar,Bangalore",2,12.985206,77.663799,63,Anonymous_agent
P307,1969.667126,"Hinjewadi Phase 1,Pune",3,18.5853,73.7413,100,Anonymous_agent
P308,930.0661778,"Mhasoba Nagar,Pune",2,20.042481,74.473635,52,Anonymous_agent
P309,1071.080818,"Dombivli (East),Lalitpur",2,19.2167,73.0833,55,Anonymous_agent
P310,1400.208986,"Sector-66b Mohali,Mohali",3,30.651192,76.755011,67,Anonymous_agent
P311,1176.470588,"Mahesh Nagar,Mumbai",2,30.387136,75.865105,200,Anonymous_agent
P312,1925.925926,"Sector-49 Chandigarh,Chandigarh",4,30.692243,76.750614,130,Anonymous_agent
P313,1053.001053,"G-303, Mahalaxmi 2, Pethapur Crossing, Gandhinagar,Gandhinagar",2,23.19635,72.633149,30,Anonymous_agent
P314,988.5365491,"Bavdhan,Pune",2,18.510418,73.781944,66.4,Anonymous_agent
P315,1300.034211,"Selvapuram,Coimbatore",2,11,76.96667,38,Anonymous_agent
P316,850.1259446,"Alwar Bhiwadi Road,Bhiwadi",2,28.21,76.87,27,Anonymous_agent
P317,1050.019091,"Dahisar (East),Lalitpur",2,19.256471,72.868815,110,Anonymous_agent
P318,1267.05653,"Opposite Civil Hospital,Roorkee",3,31.325966,75.573641,65,Anonymous_agent
P319,1150.086256,"Shyam Nagar,Jaipur",3,26.809242,75.741434,40,Anonymous_agent
P320,1075.268817,"Sector 34 Kamothe,Lalitpur",2,28.583704,77.360401,100,Anonymous_agent
P321,950.1187648,"Ayyanthole,Thrissur",2,10.526103,76.19383,36,Anonymous_agent
P322,2015.983872,"Rajaji Nagar,Bangalore",3,12.9847,77.5491,280,Anonymous_agent
P323,749.4004796,"Amroli,Surat",2,21.23994,72.85652,12.5,Anonymous_agent
P324,3045.878546,"Sector-102 Gurgaon,Gurgaon",4,28.47944,76.971432,160,Anonymous_agent
P325,1100.375738,"Jagatpura,Jaipur",2,26.832353,75.841749,20.5,Anonymous_agent
P326,704.0070843,"Karayanchavadi,Chennai",2,13.04724,80.111421,31.8,Anonymous_agent
P327,2000,"Thevara,Kochi",3,9.935413,76.298608,130,Anonymous_agent
P328,1678.657074,"Sector - 22 Dharuhera,Dharuhera",3,28.595305,77.347365,63,Anonymous_agent
P329,630.2521008,"Rudreshawar Chowk,Latur",1,18.4,76.58333,13.5,Anonymous_agent
P330,1823.154057,"Dobarwadi,Pune",3,18.52361,73.84778,160,Anonymous_agent
P331,2250.692521,"Dera Bassi,Chandigarh",3,30.594843,76.84983,65,Anonymous_agent
P332,1399.941055,"band garden road,Pune",3,18.531343,73.877715,190,Anonymous_agent
P333,1896.878772,"Sector-79 Gurgaon,Gurgaon",3,28.362327,76.979049,110,Anonymous_agent
P334,1640.112465,"Gulimangala,Bangalore",3,12.846186,77.693554,70,Anonymous_agent
P335,2708.070049,"Talaghattapura,Bangalore",3,12.8682,77.5321,300,Anonymous_agent
P336,410.0461302,"Sushant Golf City,Lucknow",1,26.781748,81.006714,16,Anonymous_agent
P337,1512.401694,"Tulaja Bhawani Nagar,Pune",3,20.029201,73.787918,100,Anonymous_agent
P338,795.097423,"Shree Ananth Nagar Layout,Bangalore",2,21.19233,79.062102,25.3,Anonymous_agent
P339,443.5607219,"Pisoli,Maharashtra",1,18.440853,73.90536,29,Anonymous_agent
P340,4769.230769,"KT Nagar,Lalitpur",3,21.174686,79.045846,310,Anonymous_agent
P341,1100.208147,"Omkar Nagar,Nagpur",2,20.100361,79.103607,37,Anonymous_agent
P342,650.0691563,"Sector 5 Ulwe,Maharashtra",1,19.148338,72.995687,47,Anonymous_agent
P343,502.6315789,"New perungalathur,Chennai",1,12.9182,80.0824,19.1,Anonymous_agent
P344,1050.228311,"Gopalpur,Durgapur",3,23.507414,87.395907,23,Anonymous_agent
P345,1250,"Umbergaon,Valsad",2,20.167837,72.77484,24,Anonymous_agent
P346,1614.797416,"Ladyhill,Mangalore",3,12.890308,74.833347,55,Anonymous_agent
P347,2754.820937,"Ballygunge,Kolkata",4,22.529,88.368,470,Anonymous_agent
P348,772.4137931,"Benachity,Durgapur",2,23.554673,87.274204,22.4,Anonymous_agent
P349,674.9662517,"Mira Road East,Lalitpur",1,19.2836,72.8675,45,Anonymous_agent
P350,1773.049645,"Ahinsa Khand 1,Ghaziabad",3,28.9196,76.8972,120,Anonymous_agent
P351,1190.322581,"Bankim Nagar,Siliguri",3,26.736714,88.447713,36.9,Anonymous_agent
P352,1199.944189,"Mdc Sector-4,Panchkula",2,30.689021,76.860403,86,Anonymous_agent
P353,875.1608752,"laxmipet,Solapur",2,17.68333,75.91667,34,Anonymous_agent
P354,1518.151815,"Kanakpura Road,Bangalore",3,12.896796,77.5724,92,Anonymous_agent
P355,739.9817851,"Baner,Pune",1,18.558319,73.77588,65,Anonymous_agent
P356,389.5585889,"Goregaon (West),Mumbai",1,19.161955,72.839616,87.9,Anonymous_agent
P357,5873.586394,"Kariyammana Agrahara,Bangalore",5,12.935541,77.680684,670,Anonymous_agent
P358,1350.024546,"Friends Colony,Nagpur",3,21.178534,79.646656,55,Anonymous_agent
P359,1500,"Nizampura,Vadodara",2,22.328394,73.176639,48,Anonymous_agent
P360,1192.307692,"Shastri Nagar,Bhubaneswar",2,26.265915,73.004593,62,Anonymous_agent
P361,1000,"Lalghati,Bhopal",3,23.280294,77.365731,40,Anonymous_agent
P362,1072.194425,"Bhopura,Ghaziabad",2,28.698133,77.335746,30,Anonymous_agent
P363,700.1647446,"Borsi,Durg",2,21.163131,81.306849,17,Anonymous_agent
P364,1336.184773,"Korattur,Chennai",3,13.114624,80.188519,78.1,Anonymous_agent
P365,535.0028458,"Bibwewadi Kondhwa Road,Pune",1,18.47954,73.875229,47,Anonymous_agent
P366,650.0397984,"Ravet,Pune",2,18.651598,73.735448,49,Anonymous_agent
P367,650.0956023,"Wakhari,Pune",2,18.439098,74.35197,17,Anonymous_agent
P368,2026.929202,"Mathura Road,Faridabad",3,28.41667,77.3,140,Anonymous_agent
P369,414.7619048,"Bander Pakhadi,Lalitpur",1,24.6902,78.416,87.1,Anonymous_agent
P370,1495.35923,"Sector 10,Sonipat",3,28.990399,77.059442,43.5,Anonymous_agent
P371,800,"Kalwar Road,Jaipur",2,26.9883,75.5846,13,Anonymous_agent
P372,940.8075265,"Sector-27 Nerul,Mumbai",2,28.574502,77.328608,120,Anonymous_agent
P373,1209.816799,"Swapna Theater,Vijayawada",2,16.498436,80.653706,35,Anonymous_agent
P374,550.017188,"Bhagirathi Nagar,Mumbai",1,18.129209,76.758924,32,Anonymous_agent
P375,1150,"Ajwa Road,Vadodara",2,22.3,73.2,23,Anonymous_agent
P376,408.997955,"Pokharan Road,Mumbai",1,18.96667,72.83333,70,Anonymous_agent
P377,2685.861624,"Sector-54 Gurgaon,Gurgaon",3,28.440728,77.114195,500,Anonymous_agent
P378,666.0088801,"Dindoli,Surat",1,21.142359,72.862596,13.5,Anonymous_agent
P379,950.3239741,"Bhestan,Surat",1,21.12904,72.858164,22,Anonymous_agent
P380,1349.325337,"Zirakpur,Mohali",2,30.65,76.82,45,Anonymous_agent
P381,1200.274348,"Udhana,Surat",2,21.1677,72.8382,35,Anonymous_agent
P382,113785.558,"Dabolim,Goa",3,15.384909,73.850001,7280,Anonymous_agent
P383,2241.010492,"Topsia,Kolkata",3,22.535636,88.388412,220,Anonymous_agent
P384,301.9171163,"Taloja,Mumbai",1,19.076057,73.097319,26.3,Anonymous_agent
P385,2674.956622,"Vasant Vihar,Vadodara",4,28.5574,77.159,92.5,Anonymous_agent
P386,3495.947879,"Bharthana,Surat",4,21.848391,73.100621,220,Anonymous_agent
P387,1400.147384,"7th Phase JP Nagar,Bangalore",2,35,136,76,Anonymous_agent
P388,2070.0207,"Khar West,Mumbai",3,19.0705,72.8309,690,Anonymous_agent
P389,284.0012622,"mayur nagar,Rajkot",1,21.734206,70.456703,9,Anonymous_agent
P390,1165.13904,"Whitefield,Bangalore",2,12.9958935,77.761394,75,Anonymous_agent
P391,1645.141451,"Adityapur,Jamshedpur",3,22.7808,86.1522,53.5,Anonymous_agent
P392,1777.975331,"Sector-22 Gurgaon,Gurgaon",3,28.510034,77.06508,160,Anonymous_agent
P393,1100.196464,"Sirsi Road,Jaipur",3,27.073397,75.594316,28,Anonymous_agent
P394,1273.828413,"Chamundeshwari Nagar,Mumbai",2,16.700359,76.83521,570,Anonymous_agent
P395,797.0849465,"Kattupakkam,Chennai",2,13.042089,80.124264,35,Anonymous_agent
P396,823.0452675,"K K Pudur,Coimbatore",2,11.169483,76.616001,34,Anonymous_agent
P397,1300.284437,"merawal,Hazaribagh",3,24.03687,85.3782,32,Anonymous_agent
P398,1785.469029,"Sector-82A Gurgaon,Gurgaon",3,28.385415,76.964613,130,Anonymous_agent
P399,3750.161645,"Siddapura,Bangalore",4,12.953042,77.732643,290,Anonymous_agent
P400,1724.137931,"NH-8,Dharuhera",3,12.973237,77.646859,34,Anonymous_agent
P401,1699.346405,"Gotri Road,Vadodara",3,22.312358,73.145436,26,Anonymous_agent
P402,1270.417423,"Adarsh Nagar,Jabalpur",2,26.906098,75.825254,35,Anonymous_agent
P403,675.0392465,"Chanakya Nagar,Lalitpur",1,25.415663,86.144871,43,Anonymous_agent
P404,1655.878368,"Yadavagiri,Mysore",3,12.326657,76.637965,110,Anonymous_agent
P405,1650.252861,"Tadepalli,Vijayawada",3,16.609758,80.617778,62,Anonymous_agent
P406,1750.051472,"Sector-62 Noida,Noida",4,28.6221,77.3674,85,Anonymous_agent
P407,1400,"Pothinamallayya Palem,Visakhapatnam",3,17.80268,83.356136,51.8,Anonymous_agent
P408,1767.352185,"Bellandur,Bangalore",3,12.9255,77.6765,110,Anonymous_agent
P409,609.0764331,"Bariatu,Ranchi",1,23.399528,85.357421,15.3,Anonymous_agent
P410,453.0011325,"Kolshet Road,Maharashtra",1,19.249861,72.963866,64,Anonymous_agent
P411,1159.243441,"Hanspal,Bhubaneswar",2,20.26444,85.82806,38,Anonymous_agent
P412,940.2914904,"Avalapalli Hudco,Hosur",2,12.756152,77.856172,20,Anonymous_agent
P413,1474.993653,"Nipania,Indore",3,22.760061,75.928572,58.1,Anonymous_agent
P414,2171.612103,"Prabhadevi,Maharashtra",4,19.0164,72.8294,1190,Anonymous_agent
P415,675.024108,"Karanjade,Mumbai",1,18.975268,73.109062,42,Anonymous_agent
P416,1166.180758,"Vidyaranyapura,Bangalore",2,13.0814,77.5566,60,Anonymous_agent
P417,549.7771174,"Raiya Road,Rajkot",2,22.29691,70.79836,18.5,Anonymous_agent
P418,1399.825022,"Mohba Bazar,Raipur",3,21.2612,81.586072,48,Anonymous_agent
P419,1650,"Pradeep Nagar,Vizianagaram",3,18.092898,83.395794,52.8,Anonymous_agent
P420,2700.096432,"Banjari,Bhopal",5,22.590732,76.635291,56,Anonymous_agent
P421,980.3921569,"Sundarpada,Bhubaneswar",2,20.230195,85.816005,23.5,Anonymous_agent
P422,1195.652174,"Sector 42 Seawoods,Mumbai",2,28.456809,77.099182,110,Anonymous_agent
P423,900.297619,"Jambuva,Vadodara",2,22.216168,73.185498,24.2,Anonymous_agent
P424,1554.118018,"Ganapathy,Coimbatore",2,11.060813,76.970641,98.5,Anonymous_agent
P425,449.7354497,"ausa,Latur",1,18.25,76.5,10.2,Anonymous_agent
P426,1210.084034,"Khodiyar Park,Morbi",3,22.571461,71.811594,36,Anonymous_agent
P427,1800.288046,"Bani Park,Jaipur",3,26.930121,75.790763,75,Anonymous_agent
P428,1350.0135,"Ashok Nagar,Pune",2,18.540684,73.834647,150,Anonymous_agent
P429,949.9136442,"Deshpande Nagar,Hubli",2,15.355645,75.137959,22,Anonymous_agent
P430,910.8108108,"Chikhali,Pune",2,19.085225,73.661835,33.7,Anonymous_agent
P431,5000,"Koregaon Park,Pune",4,18.5333,73.9,550,Anonymous_agent
P432,1559.004948,"Sector 11 Koparkhairane,Maharashtra",3,19.095064,73.008003,230,Anonymous_agent
P433,1400,"Indirapuram,Ghaziabad",3,28.63676,77.36315,70,Anonymous_agent
P434,2728.264824,"Sector-107 Gurgaon,Gurgaon",4,28.507037,76.970772,150,Anonymous_agent
P435,2705.882353,"Civil Lines,Jaipur",4,26.473073,74.641793,230,Anonymous_agent
P436,716.0268129,"Malad (West),Mumbai",1,19.1849,72.8347,94,Anonymous_agent
P437,970.042796,"Sector 20 Kamothe,Lalitpur",2,28.5822,77.3293,68,Anonymous_agent
P438,900.090009,"Sector-6 Karnal,Karnal",2,29.676163,77.00806,30,Anonymous_agent
P439,1850.124378,"Sas Nagar,Mohali",3,30.682453,76.75696,59.5,Anonymous_agent
P440,1070.079731,"Malleshpalya,Bangalore",2,12.976741,77.674509,51,Anonymous_agent
P441,3200.189641,"Siruseri Sipcot IT-Park,Chennai",6,12.833224,80.210726,270,Anonymous_agent
P442,1352.169526,"Kaloor,Kochi",3,9.994,76.292,67,Anonymous_agent
P443,802.572041,"Dum Dum,Kolkata",2,22.648322,88.4431525,33.7,Anonymous_agent
P444,950.1187648,"Agarpara,Kolkata",2,22.68333,88.36667,24,Anonymous_agent
P445,1073.878628,"jhusi,Allahabad",2,25.444108,81.914212,40.7,Anonymous_agent
P446,609.9916634,"Pali Hill,Maharashtra",1,18.54138,73.21997,300,Anonymous_agent
P447,777.1073322,"Madambakkam,Chennai",2,12.900422,80.159352,42.5,Anonymous_agent
P448,900.0473709,"VOC Nagar,Pondicherry",2,10.774534,79.836041,38,Anonymous_agent
P449,1565.55773,"Chhota Bangarda,Indore",3,22.741503,75.815098,40,Anonymous_agent
P450,950.0777336,"Kandivali (West),Lalitpur",2,19.1983,72.8409,110,Anonymous_agent
P451,1474.080747,"Sector 2 Kharghar,Lalitpur",3,19.027644,73.061159,180,Anonymous_agent
P452,1250,"Keshri Nagar,Patna",2,25.625831,85.100455,68,Anonymous_agent
P453,987.2159091,"Sector-45 Noida,Noida",2,28.553374,77.355611,27.8,Anonymous_agent
P454,963.2751355,"Shanti Nagar,Bilaspur",3,22.089514,82.122996,32,Anonymous_agent
P455,1085.169352,"Arekere,Bangalore",2,12.8891,77.5973,66,Anonymous_agent
P456,450,"Amar Shaheed Path,Lucknow",1,26.75,81,18,Anonymous_agent
P457,1825.047199,"Halar,Valsad",3,20.604366,72.92754,58,Anonymous_agent
P458,750.0340925,"Shivaji Nagar,Lalitpur",2,25.454822,78.596469,55,Anonymous_agent
P459,1276.190476,"Gazipur,Mohali",2,30.638175,76.829909,40.2,Anonymous_agent
P460,1050.098447,"Horamavu,Bangalore",2,13.0318,77.6583,48,Anonymous_agent
P461,677.2009029,"Katargam,Surat",1,21.232813,72.832454,21,Anonymous_agent
P462,134884.5664,"Deolali Camp,Maharashtra",3,19.908529,73.831516,7420,Anonymous_agent
P463,989.927058,"Egattur,Chennai",2,12.836144,80.232993,57,Anonymous_agent
P464,1305.142261,"Mathikere,Bangalore",3,13.036269,77.556107,100,Anonymous_agent
P465,800,"Saibaba Nagar,Mumbai",2,15.873765,78.582545,160,Anonymous_agent
P466,960.0529684,"Aundh,Pune",2,18.556218,73.811303,87,Anonymous_agent
P467,852.4137931,"Vilankurichi,Coimbatore",2,11.074387,77.01851,30.9,Anonymous_agent
P468,816.1044614,"Hirapur,Raipur",2,21.272756,81.583954,22.5,Anonymous_agent
P469,1236.009064,"kurla (west),Lalitpur",2,19.0713,72.883,180,Anonymous_agent
P470,1135.159679,"Mundhwa,Pune",2,18.5348,73.9306,75,Anonymous_agent
P471,1750.028226,"Thakur Village,Maharashtra",3,18.518797,73.933947,310,Anonymous_agent
P472,800,"Tagore town,Allahabad",3,25.455213,81.863608,60,Anonymous_agent
P473,1287.5,"Baruipur,Kolkata",3,22.35,88.44,41.2,Anonymous_agent
P474,1492.537313,"Chandivali,Maharashtra",3,18.58584,73.471734,260,Anonymous_agent
P475,745.4323995,"Sector 45 Faridabad,Faridabad",3,28.450804,77.29956,30.6,Anonymous_agent
P476,468.0851064,"Chiplun,Ratnagiri",1,17.524875,73.520142,11,Anonymous_agent
P477,651.8904824,"Madhavpuram,Meerut",2,28.9927,77.6824,15,Anonymous_agent
P478,630.0114548,"Uttarpara,Kolkata",2,22.67,88.35,22,Anonymous_agent
P479,2150.304083,"Vesu,Surat",3,21.143354,72.770931,99,Anonymous_agent
P480,1017.293998,"Sector-27 Kharghar,Maharashtra",2,19.061701,73.080488,110,Anonymous_agent
P481,1224.177506,"AB Bypass Road,Indore",2,58.69175268,-117.0016994,32,Anonymous_agent
P482,1974.103163,"Rayasandra,Bangalore",3,12.87004,77.673275,93,Anonymous_agent
P483,1000,"Ratanpur,Kotdwara",2,29.741039,78.530138,25,Anonymous_agent
P484,1329.787234,"Pholriwal,Jalandhar",2,31.261414,75.589997,40,Anonymous_agent
P485,1267.197683,"SG Enclave,Amritsar",2,31.682414,74.90751,35,Anonymous_agent
P486,1129.908619,"Sector-16 Ulwe,Mumbai",2,19.076466,72.999804,91.5,Anonymous_agent
P487,900.2770083,"Royal City,Jaipur",2,10.794455,79.151794,13,Anonymous_agent
P488,1425.178147,"Iyyappanthangal,Chennai",3,13.035866,80.135164,60,Anonymous_agent
P489,1250,"Shastripuram,Agra",2,27.553339,78.673469,32,Anonymous_agent
P490,926.0484191,"B.T Kawade Road,Pune",2,18.749,74.3422,70,Anonymous_agent
P491,1000,"Sector-9 Ulwe,Lalitpur",2,28.716907,77.124699,70,Anonymous_agent
P492,1150.012778,"Sector 78 Faridabad,Faridabad",2,28.38016,77.369936,45,Anonymous_agent
P493,1342.826244,"Sector-100 Noida,Noida",2,28.542768,77.365736,74.5,Anonymous_agent
P494,1364.15853,"Hosa Road,Bangalore",3,12.863589,77.656426,95,Anonymous_agent
P495,892.0606601,"Saraffa Bazar Near Ganesh Mandir,Meerut",2,19.175341,72.942634,60,Anonymous_agent
P496,1388.888889,"Sirhind By-Pass,Patiala",2,30.593562,76.417319,45,Anonymous_agent
P497,1586.914063,"Padur,Chennai",3,19.894104,102.136839,65,Anonymous_agent
P498,1102.236422,"Amalanagar,Thrissur",2,10.52,76.21,48.3,Anonymous_agent
P499,1297.989031,"Virar West,Lalitpur",3,19.4559,72.8114,63.9,Anonymous_agent
P500,1699.716714,"Sidhwan Canal Road,Ludhiana",3,31.09256,75.51919,72,Anonymous_agent
P501,1250,"Sector-38 Seawoods,Maharashtra",2,19.019169,73.014086,140,Anonymous_agent
P502,981.3084112,"Mango,Jamshedpur",3,22.835481,86.221099,21,Anonymous_agent
P503,498.2964225,"Naigaon (East),Maharashtra",1,19.35269,72.864824,23.4,Anonymous_agent
P504,650.0956023,"Talawali Chanda,Indore",1,22.66667,75.75,17,Anonymous_agent
P505,1060.114742,"Sector 22 Kamothe,Lalitpur",2,23.234655,72.651815,85,Anonymous_agent
P506,1527.183873,"Singasandra,Bangalore",3,12.879728,77.650297,100,Anonymous_agent
P507,1045.10451,"Sector-7 Kamothe,Lalitpur",2,19.072166,72.986798,76,Anonymous_agent
P508,2556.890821,"Sector-67 Gurgaon,Gurgaon",3,28.378021,77.063066,200,Anonymous_agent
P509,553.0682117,"Uruli Kanchan Irrigation Colony Near Pune Solapur,Pune",1,18.48333,74.13333,21,Anonymous_agent
P510,1536.09831,"Vrindavan Yojna,Lucknow",3,26.766594,80.949809,120,Anonymous_agent
P511,659.0038314,"Kasar vadavali,Mumbai",2,18.205923,72.999182,86,Anonymous_agent
P512,731.7073171,"Jalaram Nagar,Vadodara",2,22.056816,73.10999,21.9,Anonymous_agent
P513,1274.078568,"MP Nagar,Bhopal",2,23.232556,77.429783,84,Anonymous_agent
P514,1250,"Kherado,Alwar",3,27.545136,76.650497,25,Anonymous_agent
P515,606.0173963,"Wadala,Mumbai",1,31.292091,75.543763,170,Anonymous_agent
P516,1180.080245,"Sector 23 Ulwe,Lalitpur",2,28.509982,77.05185,100,Anonymous_agent
P517,1150.306748,"Bhetapara,Guwahati",2,26.115994,91.78465,37.5,Anonymous_agent
P518,1529.411765,"Sector 21 Kharghar,Lalitpur",3,19.049822,73.067595,130,Anonymous_agent
P519,1267.719258,"Balewadi,Pune",2,18.097689,74.735239,110,Anonymous_agent
P520,1250,"Trimulgherry,Secunderabad",2,17.47111,78.50944,60,Anonymous_agent
P521,1180.327869,"Avanti Vihar,Raipur",2,21.244392,81.671075,36,Anonymous_agent
P522,1750.448833,"Sector-20 Panchkula,Panchkula",3,30.6665,76.8625,58.5,Anonymous_agent
P523,1250,"Gollapudi,Vijayawada",2,16.535675,80.583436,45,Anonymous_agent
P524,454.5454545,"Thirunagar,Madurai",1,9.91966,78.11939,14.7,Anonymous_agent
P525,1275.148767,"Anantpura,Kota",3,25.112376,75.856488,45,Anonymous_agent
P526,2500,"Sector-29 Noida,Noida",3,28.568966,77.335388,150,Anonymous_agent
P527,1096.057239,"Shankar Kalat Nagar,Pune",2,19.957301,73.839897,72,Anonymous_agent
P528,636.682243,"Andawa,Allahabad",2,25.427367,81.945121,21.8,Anonymous_agent
P529,1750.164078,"Sector-14 Gurgaon,Gurgaon",3,28.4729,77.0474,80,Anonymous_agent
P530,1078.705553,"Belgharia,Kolkata",3,22.6581,88.3852,27,Anonymous_agent
P531,1199.563795,"Kailash Nagar,Surat",2,21.631476,72.980438,22,Anonymous_agent
P532,1020.049244,"Sector-11 Taloja,Mumbai",2,30.760351,76.7889,58,Anonymous_agent
P533,1904.761905,"Raja Park,Jaipur",3,26.894117,75.830052,100,Anonymous_agent
P534,1301.78421,"Sector 7 Kharghar,Lalitpur",3,19.035407,73.065449,170,Anonymous_agent
P535,1606.217617,"Lokhra,Guwahati",3,26.109987,91.748271,62,Anonymous_agent
P536,1073.913043,"Kotrung,Kolkata",3,22.682359,88.355021,24.7,Anonymous_agent
P537,1290.322581,"Adajan,Surat",2,24.395822,78.989627,48,Anonymous_agent
P538,1431.560401,"Caranzalem,Panaji",3,15.462648,73.804488,130,Anonymous_agent
P539,658.0016247,"Makarpura,Vadodara",1,22.24124,73.200301,16.2,Anonymous_agent
P540,457.612203,"Punawale,Pune",1,18.637802,73.745912,31.2,Anonymous_agent
P541,1351.849576,"Kedari Nagar,Pune",3,18.484943,73.904242,110,Anonymous_agent
P542,1330.555556,"Sodepur,Kolkata",3,22.69995,88.390833,47.9,Anonymous_agent
P543,750.122971,"Athwa Gate,Surat",1,20.75,73.68333,30.5,Anonymous_agent
P544,870.385906,"Lohegaon,Pune",2,18.595456,73.946088,41.5,Anonymous_agent
P545,1380.195795,"Dhanori,Pune",3,18.578765,73.890693,86,Anonymous_agent
P546,850.0772798,"YELAMALAKUDURU,Vijayawada",2,16.485583,80.662422,22,Anonymous_agent
P547,1420.185571,"Karthik Nagar,Bangalore",3,12.901969,74.835337,75,Anonymous_agent
P548,890.0316456,"Valmikinagar, Thiruvanmiyur,Chennai",2,12.984808,80.260671,90,Anonymous_agent
P549,1250,"Teela Jamalpura,Bhopal",4,23.276856,77.394197,29,Anonymous_agent
P550,924.9471459,"New Washi Naka,Kolhapur",2,16.643818,74.171514,35,Anonymous_agent
P551,1000,"Vidhyut Nagar,Jaipur",3,26.898139,75.749677,38,Anonymous_agent
P552,650.0847937,"Kabir Nagar,Raipur",1,30.872533,75.881216,11.5,Anonymous_agent
P553,520.1560468,"Malkajgiri,Secunderabad",1,17.4569,78.5335,12,Anonymous_agent
P554,1401.206101,"Padmanabhanagar,Bangalore",3,12.9155,77.5584,79,Anonymous_agent
P555,1075.032909,"Ghotkamp Koyana Vele,Mumbai",2,19.078847,73.107573,49,Anonymous_agent
P556,860.0158772,"Lokhandwala Kandivali East,Mumbai",2,19.1955,72.8728,130,Anonymous_agent
P557,2600.472813,"Gopalapatnam,Visakhapatnam",2,17.342126,82.615288,99,Anonymous_agent
P558,830,"Valasaravakkam,Chennai",2,13.04394,80.17251,66.4,Anonymous_agent
P559,1200.111638,"Chullickal,Kochi",2,9.9449,76.2534,43,Anonymous_agent
P560,953.1590414,"Gollahalli,Bangalore",2,13.1479,77.4179,35,Anonymous_agent
P561,849.0165558,"Jadavpur,Kolkata",3,22.494831,88.370567,60,Anonymous_agent
P562,1300.052002,"Indira Nagar,Lucknow",2,26.886881,80.99442,75,Anonymous_agent
P563,567.2131148,"Mahim,Palghar",1,19.6394,72.7256,17.3,Anonymous_agent
P564,513.3333333,"Ambegaon Bk,Pune",1,18.347616,73.586463,15.4,Anonymous_agent
